filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,label
gh-heavy-h,0.3092772960662842,0.02697557583451271,1803.1230199624094,1610.2086293737948,3418.994140625,0.12145317925347222,-356.820556640625,101.56893920898438,-28.5438232421875,-0.2951609194278717,-14.515765190124512,6.351990222930908,-12.797722816467285,-4.6864190101623535,-7.4086480140686035,-10.77292251586914,-3.3272151947021484,-4.710785388946533,10.763020515441895,0.7486712336540222,-5.107099533081055,-3.5816988945007324,-5.18519401550293,-4.730515003204346,-13.080507278442383,-6.199188232421875,-5.901260852813721,-7.684823036193848,-8.446260452270508,-7.891177177429199,-7.0437235832214355,-4.2281718254089355,-4.899172782897949,-7.05125093460083,-1.5772985219955444,-3.2722582817077637,-5.604125022888184,-0.8726314902305603,-2.7465410232543945,-2.7124102115631104,-0.9766238927841187,-3.7711598873138428,-1.0865392684936523,-0.08901625126600266,-0.5278950333595276,-0.5805744528770447,covid
gh-shallow,0.36972758173942566,0.09025618433952332,2073.0455992183756,1921.3979762488425,4125.103759765625,0.12188946759259259,-303.72210693359375,66.26728820800781,-13.155840873718262,15.72239875793457,-23.56047248840332,18.570466995239258,-14.982377052307129,-8.27906322479248,-20.257984161376953,-19.113882064819336,-24.9610595703125,-15.458065032958984,1.7987585067749023,-11.551136016845703,-5.52994441986084,-7.417243003845215,-15.625635147094727,-8.805659294128418,-4.092432975769043,-11.243353843688965,-11.63992691040039,0.5172199010848999,-9.736563682556152,3.120419502258301,-0.3945278823375702,2.297544002532959,-1.2679803371429443,-3.1709227561950684,2.067502498626709,-3.832793712615967,0.505354642868042,-6.824887275695801,4.2039008140563965,0.25452038645744324,5.737157821655273,1.6958448886871338,4.95051908493042,0.7998824119567871,2.517408847808838,2.0366358757019043,covid
-0421-092-,0.33486202359199524,0.02582542970776558,2378.1578768490203,1837.9299756167222,4174.0020751953125,0.19554307725694445,-461.928466796875,64.60335540771484,0.10022424906492233,10.270959854125977,-8.10802173614502,7.461580753326416,-25.43368911743164,-9.207993507385254,-11.280662536621094,-8.241454124450684,1.316127061843872,-14.069416046142578,-5.957350730895996,-7.455938816070557,-1.6904222965240479,-8.017926216125488,-4.834618091583252,0.4967498183250427,-2.270895004272461,-2.6574480533599854,-3.507563829421997,-3.041595220565796,-7.117541790008545,0.37834590673446655,-6.03794527053833,-4.843288421630859,-0.072052001953125,-4.486474514007568,-0.8053905367851257,-2.82607364654541,-1.4276820421218872,-0.05535892769694328,-0.12221336364746094,-0.627334713935852,-1.2773184776306152,-2.6294522285461426,-1.1765562295913696,0.11322832107543945,-1.6606045961380005,0.6278393864631653,covid
-0422-096-,0.36219164729118347,0.07793798297643661,2266.9454602284636,1764.5674422866675,4113.240559895833,0.17528166594328703,-320.3189392089844,73.55955505371094,-29.058116912841797,26.316482543945312,-26.06049346923828,6.513927459716797,-23.565574645996094,-6.290836811065674,-10.199193954467773,-7.428457736968994,-6.312978267669678,-10.217313766479492,1.260500192642212,-11.59835433959961,-1.8372033834457397,-9.892962455749512,-4.775888919830322,-3.0614895820617676,3.3981587886810303,-7.010863304138184,-7.620334148406982,1.5183472633361816,-9.069127082824707,-0.975562334060669,-6.726946830749512,-3.2548444271087646,-3.3268673419952393,-2.645246744155884,-2.604496717453003,-2.46036696434021,0.274050772190094,-4.046988487243652,0.7378318905830383,-1.5402253866195679,1.1292496919631958,-1.3100732564926147,-2.626800775527954,-3.1326467990875244,-2.3740103244781494,0.7415643334388733,covid
-0421-094-,0.4006650447845459,0.06581322848796844,2385.203326316973,1833.0017139333393,4335.94970703125,0.18072961877893517,-292.0627136230469,69.57894897460938,-33.95558547973633,40.203521728515625,-23.110618591308594,0.08936949074268341,-28.70979881286621,-5.161098957061768,-15.543390274047852,2.438821792602539,-6.795052528381348,-13.550159454345703,5.61854362487793,-14.896604537963867,3.1540355682373047,-12.314966201782227,-9.06120777130127,-2.1453988552093506,-3.889239549636841,-10.105475425720215,-0.8536339998245239,-0.8525322079658508,-11.48362922668457,0.02615133859217167,-9.283781051635742,-3.429197311401367,-2.717806577682495,-1.8133606910705566,-3.8679866790771484,-1.6692826747894287,0.05114276334643364,-4.28576135635376,1.0344626903533936,-2.1261472702026367,-1.523384690284729,-4.536326885223389,-0.8258819580078125,-1.284942865371704,-1.441880226135254,-0.09062322229146957,covid
gh-shallow,0.35149121284484863,0.027681922540068626,1715.378638320012,1905.5179737737992,3689.530535442073,0.1259932355182927,-463.25677490234375,47.23523712158203,-1.7112653255462646,2.32796311378479,6.72035551071167,0.8852474093437195,-5.081975936889648,-1.5737336874008179,-1.582770824432373,-2.9518394470214844,-1.0813629627227783,-2.645979404449463,-3.1315155029296875,-3.246185541152954,-3.8015758991241455,-3.9774281978607178,-2.445502519607544,-3.1381115913391113,-4.214175701141357,-3.2323598861694336,-3.8395230770111084,-3.527104377746582,-2.825115919113159,-2.998952627182007,-3.1252403259277344,-2.5104920864105225,-1.689325213432312,-1.418967366218567,-0.8335057497024536,-0.27939552068710327,0.056989964097738266,0.7354230284690857,0.23715105652809143,-0.7673752307891846,-0.00863884948194027,0.09758845716714859,-0.6291818022727966,-0.2529057264328003,0.7232588529586792,0.6857662200927734,covid
-0421-086-,0.423390656709671,0.04595837742090225,1953.8758835570652,1841.2294341090742,4010.0606282552085,0.11813919632523148,-400.5546875,82.68526458740234,-15.98118782043457,17.274030685424805,-26.553918838500977,1.399505853652954,-22.016380310058594,-1.5978144407272339,-13.18799877166748,-9.483166694641113,1.1639463901519775,-4.737539291381836,1.405924677848816,-10.233898162841797,-2.0031661987304688,-9.886787414550781,-3.189831256866455,-5.250478267669678,-4.051860332489014,-2.4829483032226562,-5.952578544616699,-2.3082492351531982,-6.593335151672363,-1.2233434915542603,-5.293838977813721,-5.438106536865234,-4.240097999572754,-3.330216646194458,-3.2662501335144043,-1.9739916324615479,-2.5254271030426025,-3.9439940452575684,-2.1149275302886963,-4.573736190795898,-1.8208516836166382,-3.6105809211730957,-2.260244369506836,-0.6117543578147888,-1.135770320892334,0.26733115315437317,covid
-0421-087-,0.45967182517051697,0.027777113020420074,1909.6967532735523,1886.2066153950452,3996.4029947916665,0.1136180736400463,-450.2633056640625,61.56449890136719,-5.516103744506836,16.89570426940918,-9.31486988067627,0.21202677488327026,-10.684123992919922,-7.696957588195801,-3.935188055038452,-1.9636321067810059,-4.859331130981445,-9.540760040283203,-3.965773344039917,-7.999576568603516,-4.897375106811523,-7.969945907592773,-8.215625762939453,-4.836800575256348,-1.2296769618988037,-5.726961612701416,-6.589282989501953,-0.7160107493400574,-2.88961124420166,-2.832688570022583,-3.043901205062866,-1.032007098197937,-3.3486902713775635,-1.5218712091445923,-1.1067427396774292,-4.44725227355957,-2.356860399246216,-1.9236721992492676,-2.1831088066101074,-3.456446647644043,-1.8217437267303467,-1.8365620374679565,-0.815235435962677,-0.3992995023727417,-0.5297128558158875,0.6563540697097778,covid
gh-heavy-3,0.6175217628479004,0.004767200443893671,2434.4535694034134,2470.1801958118326,5392.27294921875,0.1370849609375,-361.2188720703125,96.15544891357422,-13.512673377990723,11.622542381286621,-14.032562255859375,21.035295486450195,-19.339263916015625,-7.518304824829102,-3.5890238285064697,-8.409998893737793,-5.1178879737854,-6.7646098136901855,-14.463194847106934,-2.047960042953491,-8.324816703796387,1.7604397535324097,-10.19937515258789,2.0416789054870605,-11.893742561340332,-4.1984734535217285,-7.065169811248779,-5.533711910247803,-8.114337921142578,-4.031108379364014,-6.027102947235107,-4.024101257324219,-5.024198055267334,-1.4019684791564941,-7.421611785888672,-1.5389232635498047,-5.356935977935791,2.6966469287872314,-2.5219156742095947,-0.032978057861328125,-5.350302219390869,0.3357032239437103,-4.03771448135376,1.3058699369430542,-1.33293616771698,0.8135951161384583,covid
gh-shallow,0.4631664454936981,0.023960545659065247,2756.662871404919,1939.6219595217674,4879.091723997201,0.31241011738184077,-455.4429931640625,38.41777038574219,-61.265567779541016,31.339319229125977,-10.237318992614746,22.30879020690918,2.782356023788452,4.255664825439453,-7.925517559051514,-4.528625965118408,0.42609211802482605,-13.797682762145996,2.936985492706299,-13.48420524597168,-6.8636250495910645,-7.767502307891846,-10.156084060668945,-6.1234002113342285,-1.6305781602859497,-1.2750784158706665,-6.390058994293213,3.2464380264282227,-1.865334153175354,-1.0171618461608887,-1.8603487014770508,-2.311898946762085,-2.6925463676452637,-1.9519331455230713,0.22660070657730103,-3.085097551345825,-0.158408060669899,-1.6239639520645142,1.870453953742981,0.5294100046157837,-0.17024412751197815,0.35866251587867737,-2.0299055576324463,1.7106380462646484,-0.18027523159980774,0.2553113102912903,covid
gh-heavy-Q,0.41122308373451233,0.06271642446517944,2583.166933548916,2139.5710249487597,4960.213216145833,0.1954277886284722,-341.66900634765625,48.31515121459961,-20.567407608032227,18.050302505493164,-16.142847061157227,26.603906631469727,-12.093286514282227,-15.435266494750977,-22.635953903198242,-10.586808204650879,-14.642156600952148,-13.203741073608398,-4.272642612457275,-12.161370277404785,-5.901211738586426,-9.495268821716309,-5.752598285675049,-12.553077697753906,-14.743460655212402,-5.856838703155518,-14.835268020629883,-2.0036566257476807,-9.170024871826172,-8.287941932678223,-4.490869998931885,-0.10613441467285156,1.6397804021835327,-2.776977777481079,-2.101426362991333,-2.128056049346924,1.9116467237472534,-3.126147747039795,1.0119779109954834,2.3212008476257324,6.854999542236328,0.10769206285476685,7.6329827308654785,3.5342729091644287,0.9669459462165833,3.617649793624878,covid
gh-shallow,0.3639644384384155,0.0656704232096672,1912.84167832671,1714.528655206983,3665.3549194335938,0.1253204345703125,-290.7295837402344,99.88436126708984,-21.749252319335938,10.125377655029297,-10.962876319885254,18.950101852416992,-17.047029495239258,-6.993889331817627,-12.324047088623047,-5.46185302734375,0.29664263129234314,-10.399940490722656,2.882431745529175,-4.604338645935059,-1.94950532913208,-0.5337559580802917,-8.02872371673584,-4.032121658325195,-8.291358947753906,-1.9258924722671509,-11.987055778503418,-16.622053146362305,-10.03377628326416,-4.56793212890625,-11.952176094055176,-5.9204254150390625,-3.291020631790161,-3.3292348384857178,0.1710459589958191,-3.803959846496582,-2.938929796218872,-1.8231158256530762,-2.6274919509887695,-1.8323713541030884,-0.5484625101089478,-2.6299712657928467,1.8860117197036743,-1.2945235967636108,-2.567127227783203,-1.4550141096115112,covid
-0421-093-,0.40973883867263794,0.028128420934081078,2175.5081755927595,1985.3405366062507,4341.133626302083,0.14106354890046297,-440.58203125,40.79979705810547,-6.748050689697266,19.952348709106445,-22.1773681640625,-3.0959079265594482,-9.884745597839355,-5.1344733238220215,-8.026629447937012,-7.5542449951171875,-6.4164862632751465,-5.001584529876709,1.3674627542495728,-5.80129337310791,-1.1682542562484741,-7.3118367195129395,-4.43062162399292,-4.765462398529053,-6.004795551300049,-3.816396713256836,-3.0046579837799072,-1.853093147277832,-4.001389503479004,-1.858756422996521,-0.9897461533546448,-0.6424068212509155,-2.7519655227661133,0.6780579090118408,-2.229375123977661,-0.9752577543258667,0.371296763420105,-1.848327398300171,1.6158665418624878,-1.539568305015564,-1.081343173980713,-1.5609040260314941,-1.1255109310150146,-1.2396435737609863,-1.0021204948425293,-0.4305236339569092,covid
av58HEOw_,0.5121988654136658,0.032608017325401306,3509.4897910135255,2784.724601067664,6721.549479166667,0.24809208622685186,-380.5923767089844,43.961151123046875,-21.002771377563477,-13.531267166137695,-14.669157981872559,-6.307584285736084,-9.054981231689453,-25.734933853149414,-7.942781448364258,-10.283153533935547,-14.054121971130371,-9.932127952575684,-10.179106712341309,-6.426995754241943,-7.963433742523193,1.7592910528182983,-4.024677753448486,-0.6211662888526917,0.45205020904541016,2.733161687850952,0.39939019083976746,1.0254358053207397,6.846307754516602,0.30731767416000366,-2.822423219680786,2.3772027492523193,-3.7494776248931885,-0.27104678750038147,0.09050825238227844,-2.855156898498535,2.2617738246917725,-0.6020933985710144,-0.06385854631662369,1.3039451837539673,3.1659882068634033,0.40282097458839417,2.016892433166504,1.1493926048278809,0.8556569218635559,0.5940319895744324,not_covid
d8ysxJ5c_,0.34829697012901306,0.03931300714612007,1526.359728042711,1282.2595234106077,2386.895751953125,0.09537760416666667,-304.40472412109375,133.29725646972656,-70.99810028076172,-9.579422950744629,-17.732362747192383,-5.905378341674805,-35.414527893066406,-8.076849937438965,-17.41110610961914,-12.782174110412598,3.246626377105713,-14.75041675567627,3.45802640914917,4.250970840454102,-3.9758942127227783,-1.9140725135803223,0.8928139805793762,-13.623589515686035,-0.1271621584892273,0.44558390974998474,-12.205998420715332,5.11168098449707,-1.431169867515564,-7.224512100219727,5.983712673187256,-1.1798948049545288,-3.876631021499634,6.714754581451416,-3.946729898452759,0.25320351123809814,2.3875324726104736,-4.6099019050598145,2.0057311058044434,1.4351156949996948,-2.818941116333008,0.7195844054222107,2.772845983505249,-1.9900556802749634,4.042332172393799,0.21974867582321167,not_covid
vmOibWF4_,0.45815789699554443,0.12486385554075241,2760.735926879689,2606.7910272798526,5586.470540364583,0.11855287905092593,-193.18154907226562,54.29738235473633,-7.362637996673584,13.541848182678223,8.72989559173584,6.053271770477295,-3.7252321243286133,4.111278533935547,-5.673363208770752,6.11865758895874,2.563511848449707,2.3423879146575928,1.3673131465911865,7.127768039703369,0.08858565986156464,5.122900009155273,1.9932271242141724,2.3409292697906494,-2.875513792037964,2.829341173171997,3.2333309650421143,3.4519283771514893,1.7739118337631226,2.938685894012451,1.8035985231399536,4.37650728225708,3.048737049102783,1.5717313289642334,0.6250751614570618,4.332597732543945,0.3386564254760742,2.021167516708374,1.1107125282287598,0.03231783211231232,-1.769219160079956,1.4954243898391724,1.6929091215133667,1.7658926248550415,2.4078516960144043,3.4150876998901367,not_covid
nE09iAA4_,0.4755792021751404,0.0025523174554109573,3668.6638651914964,3029.8871668427923,7403.035481770833,0.32707157841435186,-457.4445495605469,53.76470184326172,2.954139471054077,13.522786140441895,1.0053811073303223,16.296022415161133,-8.133190155029297,3.5957870483398438,-4.910079002380371,6.905350685119629,-5.800283908843994,3.4742588996887207,-7.97637939453125,1.6762652397155762,-9.405162811279297,4.994161128997803,-4.478343963623047,-5.791959285736084,1.0319191217422485,-3.1463940143585205,-4.208646774291992,-3.7864904403686523,0.6885096430778503,-7.004133224487305,1.797332525253296,-1.3706655502319336,-6.071420192718506,-2.9943437576293945,-8.87364673614502,-6.334466934204102,-2.694516181945801,4.8021979331970215,-5.187575817108154,-0.0875903069972992,-7.144509792327881,0.2828654944896698,-8.444087982177734,2.6508703231811523,-5.416184425354004,0.2683708369731903,not_covid
eMToBrRE_,0.4291786849498749,0.10044120997190475,2054.374384940002,2254.695325685317,4537.0758056640625,0.10960783781828703,-185.72079467773438,117.29254913330078,-5.195735454559326,-0.6489806175231934,-19.376306533813477,10.55703353881836,-17.69851303100586,9.129895210266113,-12.735902786254883,14.24460220336914,-12.842276573181152,1.604460597038269,0.15956538915634155,8.234793663024902,-2.389765739440918,-1.0969436168670654,10.457136154174805,2.623342990875244,4.826277732849121,1.2997565269470215,-0.8979081511497498,-6.366605281829834,-3.2295053005218506,0.5791530609130859,-3.2044878005981445,-2.71431303024292,-0.4840651750564575,-1.9385439157485962,-3.1322779655456543,-1.881854772567749,-2.9212374687194824,-0.8824690580368042,0.6816388368606567,0.9670680165290833,-2.5108423233032227,1.6836073398590088,-1.1117427349090576,-2.8465750217437744,-0.4739278554916382,-1.2423317432403564,not_covid
caCBA0pI_,0.2741648852825165,0.16636523604393005,1956.219584970304,1874.8662966853294,3531.4453125,0.1047634548611111,-202.12985229492188,81.03450775146484,-57.60246276855469,-26.70276641845703,-29.78615951538086,-12.453511238098145,-32.747249603271484,-11.211176872253418,6.495368480682373,-10.495774269104004,-18.559852600097656,1.7880048751831055,-6.163510799407959,-2.097646713256836,-10.944048881530762,-7.055096626281738,-9.659547805786133,-3.695300340652466,6.132784843444824,14.15843391418457,3.606807231903076,5.550046443939209,2.3235068321228027,-6.503017902374268,-4.390716075897217,1.5914679765701294,2.0829038619995117,0.5416857004165649,-3.1921846866607666,-4.329806804656982,0.7256125211715698,5.024445056915283,-0.9329294562339783,-2.173443078994751,-2.867748975753784,0.9933423399925232,4.073428630828857,2.3061325550079346,1.7026090621948242,7.430726051330566,not_covid
YRau6Prs_,0.5256890654563904,0.0077164750546216965,3233.052292754375,2889.719965844128,6784.254964192708,0.19389512803819445,-419.205078125,66.34024810791016,-4.053522109985352,-9.764458656311035,-12.323539733886719,-1.0484044551849365,-11.019814491271973,-24.393590927124023,-11.222450256347656,7.938505172729492,-21.895980834960938,1.9734212160110474,5.8229594230651855,-14.370368003845215,-2.0936357975006104,-4.683834075927734,-2.509038209915161,-6.831876277923584,-6.762605667114258,1.7702674865722656,-12.09454345703125,4.368607521057129,-4.008090019226074,2.3588778972625732,-3.7110838890075684,4.014421463012695,-3.2568180561065674,1.7642526626586914,-3.096548080444336,2.4068570137023926,-4.931783199310303,-0.38789069652557373,-1.8295412063598633,-2.3105807304382324,-0.7565372586250305,-4.406196117401123,-0.6994667053222656,-3.0213735103607178,-0.8204222917556763,-1.2843819856643677,not_covid
7joUcTCo_,0.4640279710292816,0.04348894953727722,2454.1872670293637,1973.0088941605045,4241.2933349609375,0.16391556351273148,-234.90447998046875,79.55067443847656,-53.64713668823242,22.167089462280273,10.998927116394043,5.229691028594971,-25.470399856567383,13.119085311889648,-16.96360206604004,22.39369010925293,6.221455097198486,3.169725179672241,4.551381587982178,11.31572151184082,-5.284244060516357,-0.20685064792633057,-3.72355055809021,5.984891414642334,-2.2994654178619385,-0.14671848714351654,0.5113620162010193,5.1396260261535645,-6.026276111602783,0.11756988614797592,-1.195220708847046,-2.577688694000244,-3.4920761585235596,4.12176513671875,-3.852508783340454,2.0485196113586426,-0.2246023565530777,0.006163526326417923,-1.71226167678833,0.4022989571094513,-1.8202072381973267,-0.8777562379837036,0.08862689882516861,1.298879861831665,-1.2471928596496582,-0.7263895869255066,not_covid
